row,status,diff_percentage,changed_percentage,url1,url2
185,success,2.058986240843388,6.45505334706636,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/30239896/fd6cdfa8-8e01-4daa-ab41-c35f95c535da/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/30239896/fd6cdfa8-8e01-4daa-ab41-c35f95c535da/v2_000.png?size=1280
186,success,0.6081183701138867,10.656033888755307,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/30239896/fd6cdfa8-8e01-4daa-ab41-c35f95c535da/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/30239896/fd6cdfa8-8e01-4daa-ab41-c35f95c535da/v2_001.png?size=1280
187,success,1.11565511172613,3.509416789189946,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28135481/f0209fab-8e74-440d-b4b7-5db6cf4f05ef/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28135481/f0209fab-8e74-440d-b4b7-5db6cf4f05ef/v2_000.png?size=1280
188,success,1.0089099935523698,2.988401129547947,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28135481/f0209fab-8e74-440d-b4b7-5db6cf4f05ef/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28135481/f0209fab-8e74-440d-b4b7-5db6cf4f05ef/v2_001.png?size=1280
189,success,0.668357607828897,1.3582825981240536,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28122929/86220781-2cad-4312-8015-8ff20f989a76/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28122929/86220781-2cad-4312-8015-8ff20f989a76/v2_000.png?size=1280
190,success,0.6695287748099812,1.3752657095107546,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28122929/86220781-2cad-4312-8015-8ff20f989a76/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28122929/86220781-2cad-4312-8015-8ff20f989a76/v2_001.png?size=1280
191,success,0.08990609005372162,0.1809264183872994,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28219835/97529bbe-b295-4166-97ec-43c54d71dc4d/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28219835/97529bbe-b295-4166-97ec-43c54d71dc4d/v2_000.png?size=1280
192,success,0.0016744944542754104,0.00015651074254956695,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28219835/97529bbe-b295-4166-97ec-43c54d71dc4d/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28219835/97529bbe-b295-4166-97ec-43c54d71dc4d/v2_001.png?size=1280
193,success,1.3168325429264638,1.6997538840962247,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28197640/9093724b-3315-4884-94f0-db7b1ecb5d58/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28197640/9093724b-3315-4884-94f0-db7b1ecb5d58/v2_000.png?size=1280
194,success,1.4412513387937167,3.1334129940364877,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28197640/9093724b-3315-4884-94f0-db7b1ecb5d58/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28197640/9093724b-3315-4884-94f0-db7b1ecb5d58/v2_001.png?size=1280
195,success,0.06022690317246073,0.15828429094042487,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28268784/a5f4baaf-ee04-4082-a35c-d87c103660a5/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28268784/a5f4baaf-ee04-4082-a35c-d87c103660a5/v2_000.png?size=1280
196,success,0.3066257510112823,0.9560581750572315,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28268784/a5f4baaf-ee04-4082-a35c-d87c103660a5/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28268784/a5f4baaf-ee04-4082-a35c-d87c103660a5/v2_001.png?size=1280
197,success,0.8715515770451909,2.149275584316893,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/26236983/3b239edc-4a7b-46ae-a0a1-2af4cb9e32de/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/26236983/3b239edc-4a7b-46ae-a0a1-2af4cb9e32de/v2_000.png?size=1280
198,success,0.871550796914526,2.149275584316893,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/26236983/3b239edc-4a7b-46ae-a0a1-2af4cb9e32de/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/26236983/3b239edc-4a7b-46ae-a0a1-2af4cb9e32de/v2_001.png?size=1280
199,success,0.40002333803983803,2.4479269986113867,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28188941/1aef2e65-212c-46ef-ba32-f8dea751867b/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28188941/1aef2e65-212c-46ef-ba32-f8dea751867b/v2_000.png?size=1280
200,success,1.400411008812703,5.667923031144614,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28188941/1aef2e65-212c-46ef-ba32-f8dea751867b/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28188941/1aef2e65-212c-46ef-ba32-f8dea751867b/v2_001.png?size=1280
201,success,1.1067556135734427,2.3988172829300862,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28093130/ae2d8214-0d17-4ce9-9ccc-5386cbab5648/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28093130/ae2d8214-0d17-4ce9-9ccc-5386cbab5648/v2_000.png?size=1280
202,success,1.1204700280052673,2.2824531841159823,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28093130/ae2d8214-0d17-4ce9-9ccc-5386cbab5648/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28093130/ae2d8214-0d17-4ce9-9ccc-5386cbab5648/v2_001.png?size=1280
203,success,0.17867321265520344,1.06861326578891,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28136996/47645c05-9273-41da-a5ad-1bc914b43393/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28136996/47645c05-9273-41da-a5ad-1bc914b43393/v2_000.png?size=1280
